,id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_time
4128,bu69M3I5,1.0,74.0,resign,black,15+0,vitalie053,1496.0,zapala,1492.0,e3 e5 c3 d5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 h3 Bd6 g4 g6 Nd2 Qe7 g5 Ne4 Nxe4 Qxe4 Nf3 Ne5 Bg2 Nd3+ Kf1 Nxc1 Rxc1 Qc4+ Kg1 Qxa2 Nh2 Bxh2+ Rxh2 Be6 h4 O-O-O h5 gxh5 Qxh5 Qxb2 Rd1 Qxc3 Bh3 Bxh3 Qxh3+ Kb8 Kg2 Qe5 Rhh1 Qxg5+ Kh2 Qf6 f4 Qb2+ Kg1 Rhg8+ Kf1 Qb5+ Ke1 Qb4+ Rd2 Qb1+ Ke2 Qb5+ Kf3 Qa5 Rhd1 Rh8 Rc2 Qa4 Rd4 Qxc2 Qf5 Qxf5,A00,Van't Kruijs Opening,1.0,110.54083333333334
4129,5X28FbsH,1.0,80.0,resign,black,10+0,loukas435,1844.0,titian1,1783.0,d4 d5 Bf4 a6 e3 Nc6 Bd3 h6 Nf3 e6 c3 Bd7 Nbd2 Nf6 Qc2 Nh5 Bg3 Nxg3 hxg3 Bd6 g4 e5 dxe5 Bxe5 Bf5 Qe7 Nxe5 Nxe5 Bxd7+ Kxd7 Qf5+ Qe6 Qxe6+ fxe6 f3 b5 O-O-O Nd3+ Kc2 Nf2 g5 Nxh1 Rxh1 hxg5 Rd1 Rh2 Rg1 Rah8 e4 Rh1 Rxh1 Rxh1 exd5 exd5 Kd3 c5 Ke3 Ke6 Nb3 Kd6 Nd2 a5 Nb3 a4 Nd2 Ra1 Kd3 Rxa2 Kc2 a3 Kc1 Rxb2 Nb1 b4 cxb4 cxb4 Nd2 Rxd2 Kxd2 a2,D00,Queen's Pawn Game: Mason Attack,3.0,119.8345
4130,6MWeMV6n,0.0,22.0,resign,black,10+0,luka-stipic_2001,1463.0,kelvinator1000,1500.0,e4 a5 Nf3 Nc6 Bb5 a4 a3 Ra5 c4 Na7 O-O Rxb5 cxb5 Nxb5 Qxa4 b6 Qxb5 Ba6 Qxa6 b5 Qxb5 h5,B00,Ware Defense,2.0,16.840333333333334
4131,Xg0pELgT,1.0,71.0,resign,white,10+0,gguth,1818.0,elvispy65,1813.0,e4 e5 Bc4 Nf6 Nc3 Nxe4 Bxf7+ Kxf7 Nxe4 d5 Ng3 Nc6 d3 Be7 Qf3+ Bf6 c3 Rf8 N1e2 Kg8 O-O Be6 Nh5 Qe7 Neg3 Bg5 Qe2 g6 f4 Bh6 fxe5 Bxc1 Nf6+ Kh8 Raxc1 d4 c4 Rad8 b3 Bc8 Nd5 Qxe5 Qxe5+ Nxe5 Rxf8+ Rxf8 Nxc7 Nxd3 Rd1 Nb4 a3 Nc2 Nb5 a6 Nxd4 Rd8 Nge2 Bg4 Rd2 Nxa3 Ra2 Nb1 h3 Bxe2 Nxe2 Nd2 Rb2 Kg7 Nc3 Ne4 Nxe4,C27,Vienna Game #2,6.0,138.95716666666667
4132,ZLxtlGh2,1.0,51.0,resign,white,10+0,centrolenidae,1416.0,ludast,1201.0,e4 c6 Nf3 d5 exd5 cxd5 d4 e6 c3 Nf6 Bg5 h6 Bf4 Be7 Bd3 Nc6 Bc2 Ng4 h3 Nf6 O-O g5 Be5 Nxe5 dxe5 Nd7 Re1 f6 exf6 Nxf6 Qd3 g4 hxg4 Nxg4 Nbd2 Qc7 b3 Bh4 Nxh4 Qh2+ Kf1 Qxh4 Qg6+ Kd8 g3 Qh2 Qxg4 h5 Qh4+ Kc7 Qxh2,B10,Caro-Kann Defense,2.0,87.696
4133,3WeOvP8L,1.0,56.0,resign,black,15+10,sdmabunda,1526.0,maxmamontov,1580.0,e4 c5 c3 Nc6 d4 cxd4 cxd4 e5 Nf3 exd4 Nxd4 Bb4+ Nd2 Nxd4 Bc4 Qc7 O-O Bxd2 Bxd2 Qxc4 b3 Qc2 Qg4 g6 e5 Qxd2 Rad1 Ne2+ Kh1 Qxa2 Rfe1 Nh6 Qxe2 Qxe2 Rxe2 O-O Rd6 Nf5 Rdd2 Re8 g4 Nh4 Re4 b6 g5 Bb7 Re2 d5 Rxh4 d4+ Kg1 d3 Rd2 Rad8 Re4 Bxe4,B22,Sicilian Defense: Alapin Variation,3.0,109.77
4134,wgIHzqDo,1.0,113.0,mate,white,10+0,quantummequanic,1403.0,barrow-wight,1364.0,e4 e6 e5 Bc5 d4 Be7 c3 Nh6 Bxh6 gxh6 Qd2 Bg5 f4 Be7 Bd3 Rg8 g3 Rg7 f5 b6 Qxh6 Bf8 fxe6 dxe6 Bxh7 Bb7 Nd2 Bxh1 O-O-O Qd5 Rf1 Qxa2 Qh5 Qa1+ Kc2 Qa4+ Kc1 Ba3 bxa3 Qxa3+ Kc2 Qa2+ Kd3 Qa6+ Ke3 Bg2 Bd3 Qa5 Qh8+ Ke7 Qxg7 Qxc3 Qxf7+ Kd8 Qxe6 Bxf1 Qd5+ Nd7 Qxa8+ Ke7 Qe4 Bxd3 Qxd3 Qc1 Qh7+ Ke6 Nf3 Qc3+ Ke4 c5 Qh3+ Ke7 Qh4+ Ke6 Qh6+ Ke7 Qd6+ Kd8 e6 Qc2+ Kf4 Qh7 Ne5 Ke8 Qxd7+ Qxd7 exd7+ Kd8 dxc5 bxc5 h4 a5 Ndc4 a4 h5 a3 Nxa3 c4 h6 c3 h7 c2 h8=Q+ Kc7 Nxc2 Kb6 d8=Q+ Kc5 Qd4+ Kb5 Qb8+ Ka5 Qa1#,C00,French Defense: Steinitz Attack,3.0,260.41333333333336
4135,BNLd7ffT,1.0,47.0,resign,black,30+0,hasannezih,1631.0,hamed5058,1677.0,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bb6 c3 Nf6 Qb3 O-O Ng5 Bxf2+ Kxf2 Ng4+ Ke1 Qxg5 Rf1 Nf6 d3 Qxc1+ Kf2 Ng4+ Kg1 Qe3+ Kh1 Nf2+ Rxf2 Qxf2 Na3 a6 d4 exd4 Rf1 Qe3 Bxf7+ Kh8 Nc2 Qxc3 Nxd4 Qxd4 Qh3 Qxe4 a3 d5 Qxh7+,C51,Italian Game: Evans Gambit Declined,8.0,213.95966666666666
4136,q32I1rA1,1.0,11.0,resign,white,10+0,bigbrother101,1361.0,victorcastillac,1192.0,e4 e5 Nf3 d6 Bc4 Nf6 Ng5 h6 Nxf7 Qe7 Nxh8,C41,Philidor Defense #3,5.0,27.335166666666666
4137,Hs2nKIDF,1.0,134.0,outoftime,black,15+0,gjdgjdfj,1776.0,vve_jouzi,1984.0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7 g3 Nc6 Be3 h6 Bg2 Nf6 O-O Be7 f4 Nxd4 Bxd4 Bc5 e5 Bxd4+ Qxd4 Nh7 Qd6 Qxd6 exd6 O-O Na4 Rb8 Nb6 Nf6 h3 Rd8 Rfd1 Ne8 a4 f5 c4 Nf6 b4 g5 c5 Nh5 fxg5 hxg5 Kf2 Rf8 Ra3 g4 hxg4 fxg4+ Ke3 Nxg3 Kd2 Nf5 Rf1 Kg7 Be4 Kh6 Bxf5 exf5 Rh1+ Kg5 Rh7 f4 Rg7+ Kf5 Rd3 g3 Rd5+ Ke4 Re7+ Kf3 Rd3+ Kf2 Re2+ Kg1 Kc3 g2 Rf3 Kh1 Rh3+ Kg1 Rf3 Kh2 Nd5 b5 Nxf4 Rxf4 Rxf4 Bb7 Rd4 bxa4 Kb2 Rh8 Ka3 Kh1 Rd1+ g1=Q Rxg1+ Kxg1 Kxa4 Bc6+ Ka5 Bb5 Rc2 Kf1 Kb6 Rc8 Kb7 Re8 c6 Bxc6+ Rxc6 dxc6 Kxc6 Re4 d7 Rd4 Kc7 Ke2 Kb7 Rxd7+ Kxa6 Kd3 b5 Kc4 b6 Kc5 b7 Rd2,B43,Sicilian Defense: Kan Variation |  Knight Variation,9.0,269.40416666666664
4138,K0s87EI7,0.0,60.0,draw,draw,10+0,zen3000,1500.0,avale12,1230.0,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O d6 h3 Qe7 d3 h6 Nc3 Be6 Nd5 Bxd5 Bxd5 Nf6 Bb3 Na5 Ba4+ c6 c4 O-O Bd2 Qc7 b4 Bd4 bxa5 Bxa1 Qxa1 Rfb8 d4 exd4 Qxd4 c5 Qe3 Re8 Bxe8 Rxe8 e5 dxe5 Bc3 Nd7 Re1 f6 Bb2 a6 a4 Qd6 Qe2 Qc7 Qe3 Qd6 Qe2 Qc7 Rd1 Re7 Re1 Re8,C50,Giuoco Piano,6.0,99.81066666666666
4139,XKAotDZv,1.0,49.0,resign,white,15+15,laode_syahril,1906.0,posmacaco,1928.0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 d6 Nxc6 bxc6 Bd3 Nf6 Nc3 g6 Bc4 Bg7 O-O O-O Bg5 h6 Be3 Bd7 Qd2 Kh7 Rad1 Ng4 Bd4 Qh4 Qf4 Qh5 Bxg7 Kxg7 Be2 f5 h3 g5 hxg4 fxg4 Qe3 c5 Nd5 Rac8 Qc3+ Kg8 Bc4 Be6 Ne7+ Kf7 Nxc8,C45,Scotch Game,7.0,111.22
4140,33Sqdi7o,1.0,32.0,mate,black,10+0,,1509.0,nakul2300,1480.0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Nxf7 Kxf7 Qf3+ Qf6 Bxd5+ Ke7 Qxf6+ gxf6 Bxc6 bxc6 O-O Rb8 Nc3 Rg8 Rb1 Bh3 d4 Bxg2 dxe5 Bf3+ Bg5 Rxg5#,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11.0,39.54683333333333
4141,TyKVMYvo,0.0,85.0,resign,white,10+0,plausibletheory,1909.0,asman,1598.0,b4 c6 Bb2 d5 e3 Nf6 c4 e6 c5 a5 a3 axb4 axb4 Rxa1 Bxa1 Na6 Qb3 Bd7 Nf3 Nc7 Bd3 Be7 Ne5 O-O Nc3 Qb8 O-O Na6 f4 Nc7 Qc2 h6 Bh7+ Kh8 Bd3 b6 b5 cxb5 c6 Be8 Nxb5 Nxb5 Bxb5 Qc7 d3 Bc5 Qd2 Bd6 Bd4 Nh5 Nd7 Bxd7 cxd7 Bc5 Be5 Bd6 Rc1 Qb8 Rc8 Rxc8 Bxd6 Qb7 dxc8=Q+ Qxc8 Qb2 Nf6 Be5 Ng4 Bxg7+ Kg8 Bd4 f6 h3 e5 fxe5 fxe5 Bxb6 Qb7 Bc5 Nf6 Bd6 Qb6 Qxe5 Qxb5 Qxf6,A00,Polish Opening: Outflank Variation,2.0,149.406
4142,umV5fS6E,1.0,51.0,resign,white,10+0,bear789,1406.0,klawoo,1325.0,c4 e5 e3 Bc5 Nc3 c6 d4 exd4 exd4 Bb4 Bd2 Bxc3 Bxc3 Qe7+ Be2 Nf6 Nf3 d6 O-O O-O Re1 Be6 Bd3 Nbd7 Qc2 d5 cxd5 cxd5 a3 Qd6 Bb4 Qc6 Qxc6 bxc6 Bxf8 Nxf8 Rac1 Rc8 Ba6 Rc7 Ne5 Bd7 b4 Ne6 Nxd7 Nxd7 Red1 Nf4 g3 Ne2+ Bxe2,A20,English Opening: King's English Variation,2.0,103.9205
4143,bbJk6HHn,1.0,129.0,draw,draw,10+0,arbizu95,1408.0,williamzhi,1487.0,e4 e6 d4 d5 e5 c5 c3 c4 Nf3 Nc6 b3 Nh6 bxc4 Ne7 cxd5 Nxd5 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nf5 Nbd2 Nxc3 Qb3 Ne2+ Kh1 Nexd4 Nxd4 Nxd4 Qd3 Bc5 Nc4 O-O Qg3 Ne2 Qg5 Bxf2 Ba3 Qd4 Bxf8 Rxf8 Nd6 Nf4 Rad1 Qe3 Nxb7 h6 Qg4 f5 Qf3 Qxf3 gxf3 Bb6 Nd6 g5 Nc4 Bc7 Rd7 Bb8 Rb1 Ng6 Re1 Rf7 Rxf7 Kxf7 Nd6+ Kg7 Ne8+ Kh7 Nf6+ Kg7 Nd7 Bc7 a4 a5 Kg2 Kf7 Kg3 Ke7 Nc5 Bxe5+ Kf2 Bxh2 Nb7 Nf4 Nxa5 g4 fxg4 fxg4 Nc6+ Kf6 a5 g3+ Kf3 g2 a6 g1=Q Rxg1 Bxg1 Kxf4 e5+ Ke4 h5 a7 Bxa7 Nxa7 Kg5 Kf3 Kh4 Nb5 Kh3 Nc3 h4 Ne2 Kh2 Kf2 e4 Nf4 Kh1 Nh3 Kh2 Nf4 h3 Nxh3 Kxh3 Ke3 Kg4 Kxe4,C02,French Defense: Advance Variation #2,7.0,198.40816666666666
4144,eHIpih0H,1.0,33.0,resign,white,25+25,yurtali,2234.0,robixy,2146.0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f4 e5 Nf3 Bg4 fxe5 Bxf3 gxf3 dxe5 Qxd8+ Kxd8 Be3 Bb4 O-O-O+ Ke7 Nd5+ Nxd5 Rxd5 Nc6 Bh3 Rad8 Rhd1 Rd6 a3,B93,Sicilian Defense: Najdorf Variation |  Amsterdam Variation,11.0,144.59616666666668
4145,4y8WkQ2g,1.0,42.0,resign,black,20+0,randomalbumtitle,1486.0,fazouane,1420.0,d4 g6 c4 d6 Nc3 e5 e4 exd4 Qxd4 Nf6 Bg5 Bg7 e5 dxe5 Qxe5+ Be6 Nd5 O-O Nxc7 Nc6 Qf4 Rc8 Nxe6 fxe6 Nf3 a6 Rd1 Qa5+ Rd2 Rcd8 a3 e5 Nxe5 Rxd2 Nxc6 Re8+ Be2 Rexe2+ Kf1 Qf5 Qb8+ Bf8,A40,Modern Defense,2.0,215.13983333333334
4146,wycDvCS5,1.0,50.0,mate,black,5+5,improbablyhigh,1438.0,cfloyd,1497.0,e4 g6 Nf3 Bg7 d4 d6 Bc4 e6 Qe2 a6 e5 b5 Bb3 Bb7 Bg5 Bxf3 Qxf3 Qxg5 Qxa8 Qd8 O-O Ne7 Nc3 O-O d5 dxe5 dxe6 b4 Nd5 Nxd5 Bxd5 fxe6 Bxe6+ Kh8 Rad1 Qf6 Qd5 c6 Qd6 e4 Rfe1 Qxb2 Rxe4 Qxc2 Rc4 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,B06,Modern Defense,2.0,125.456
4147,hYgldZgW,1.0,53.0,mate,white,15+0,chess-brahs,1990.0,arda2828,1678.0,Nf3 e6 g3 d5 Bg2 Nc6 O-O Nf6 d3 Bc5 Nc3 d4 Na4 e5 Nxc5 Bg4 Ne4 Nxe4 dxe4 Qf6 Bg5 Qg6 Bd2 Qxe4 Re1 O-O e3 Nb4 Bxb4 dxe3 Rxe3 Qxb4 Qe1 Qxb2 Nxe5 Bf5 Rb1 Qxa2 Bxb7 Rab8 Nc6 Rxb7 Rxb7 Qxc2 Ne7+ Kh8 Nxf5 Qxf5 Rxc7 Qa5 Re8 Qxc7 Rxf8#,A04,Zukertort Opening: Queen's Gambit Invitation,2.0,33.951166666666666
4149,QCIIrbqK,0.0,45.0,resign,white,10+5,pilki,1781.0,romanar2006,1493.0,d4 d5 c4 e6 Nf3 Nc6 Nc3 Nf6 e3 Bb4 Qc2 O-O Bd2 Ne4 Nxe4 dxe4 Bxb4 exf3 Bxf8 Qxf8 O-O-O Nb4 Qb3 fxg2 Bxg2 c6 Rdg1 Qd6 c5 Nxa2+ Qxa2 Qc7 h4 b6 b4 bxc5 dxc5 Qe5 Bf3 Qc3+ Qc2 Qa1+ Kd2 a5 Rxa1,D30,Queen's Gambit Declined,4.0,93.36
4150,am6yfi76,1.0,95.0,mate,white,5+8,sickboy,1777.0,keiwan,1785.0,e4 Nc6 d4 e5 d5 Nce7 Nf3 Ng6 b3 d6 Bb2 f5 Nbd2 Nf6 Bd3 fxe4 Nxe4 Be7 O-O O-O Nfd2 Bf5 Qe2 Nxd5 c4 Ndf4 Qf3 Qd7 g3 Bg4 Qe3 Nh3+ Kh1 Rf7 f3 Bh5 g4 Bxg4 fxg4 Raf8 Qxh3 d5 cxd5 Qxd5 Bc4 Qc6 Qf3 Nf4 Ng5 Bxg5 Bxf7+ Rxf7 Qxc6 bxc6 Bxe5 Rd7 Ne4 Nh3 Kg2 Re7 Nxg5 Nxg5 Bf4 Ne6 Kh1 Rf7 Bd2 Rd7 Bb4 c5 Bc3 Rd3 Rac1 h6 Rfd1 Rf3 Rd7 Rf4 Be5 Rxg4 Bxc7 Ng5 Bg3 h5 Rxa7 h4 Bd6 Nh3 Bxc5 g5 Rc4 Nf4 Be3 h3 Rc8#,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5.0,112.143
4151,RIf8NTSB,1.0,44.0,mate,black,5+5,virtchess,1037.0,ospreyt,1377.0,d4 d5 Bf4 c5 dxc5 e5 Bxe5 Bxc5 Bxb8 Rxb8 Nf3 f5 Ne5 Nf6 Nc3 O-O Nxd5 Qxd5 Qxd5+ Nxd5 e3 Re8 Bb5 Rxe5 Rd1 a6 Rxd5 Rxd5 Be8 Bd7 Bxd7 Rxd7 Ke2 Re8 c4 f4 Kf3 fxe3 fxe3 Rxe3+ Kf2 Rf7+ Kg1 Re1#,D00,Queen's Pawn Game: Steinitz Countergambit,4.0,46.482166666666664
4152,z12w4I0Q,1.0,45.0,resign,white,8+0,kishomat,1856.0,yorch7,1895.0,e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O gxf3 Qxf3 Qf6 d3 Bc5+ Kh1 Ne7 Nc3 d6 Bxf4 Rg8 Nd5 Nxd5 exd5 Bg4 Qg3 Rg6 Rae1+ Kd7 Bh6 Qd4 Rxf7+ Kd8 Qh4+ Rf6 Bg7 Nd7 Bxf6+ Nxf6 Rxf6 Bd7 Rf4+ Kc8 Rxd4 Bxd4 Qxd4,C37,King's Gambit Accepted |  Muzio Gambit |  Sarratt Defense,12.0,90.0
4153,yZwB2tve,1.0,81.0,resign,black,5+5,lugg1,1141.0,a_p_t_e_m_u_u,1369.0,e4 e5 f4 d6 Bc4 Nf6 Nc3 Nxe4 Nxe4 d5 Bb5+ c6 Bd3 dxe4 Bxe4 exf4 Nf3 Qe7 d3 Bf5 Bxf4 Bxe4 dxe4 Qxe4+ Qe2 Qxe2+ Kxe2 Bc5 Be3 Bxe3 Kxe3 Na6 Nd4 O-O Kf2 Rad8 Nf5 Rd2+ Ke3 Rxc2 Rad1 Rxg2 Rd7 Nc5 Ne7+ Kh8 Kd4 Nxd7 Nf5 Rxb2 Nd6 Rb8 Nxf7+ Kg8 Ne5 Nxe5 Kxe5 Rxa2 Ke6 Re8+ Kd7 Ree2 Kc7 a5 Kxb7 a4 Kxc6 a3 Rd1 Kf7 Rd7+ Ke6 Rxg7 Rac2+ Kb5 a2 Rxh7 a1=Q Rh6+ Qf6 Rg6,C30,King's Gambit,3.0,92.66383333333333
4154,ISlrJaJp,1.0,53.0,resign,white,10+0,area11,1672.0,camus133,1574.0,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Bg5 e6 Nf3 Be7 g3 h6 Be3 Nc6 Bg2 Bd7 Qd2 Ng4 O-O Nxe3 Qxe3 O-O Rad1 Bf6 d5 exd5 Nxd5 Bg5 Nxg5 Qxg5 Qxg5 hxg5 Nxc7 Rad8 Rd5 Nb4 Rxg5 b6 c3 Nd3 b3 f6 Rd5 Bc8 Rd1 Rxd5 Bxd5+ Kh7 Be4+ Kh8 Rxd3,B01,Scandinavian Defense: Mieses-Kotroc Variation,4.0,102.9045
4156,sum49sJK,1.0,39.0,resign,white,10+5,zhaska,1703.0,jmobley0429,1711.0,d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Bf4 Nc6 dxc5 Bxc5 Nxd5 Bb4+ Nxb4 Nxb4 Qa4+ Nc6 Rd1 Qb6 b3 Nf6 e3 O-O Nf3 Bg4 Be2 Ne4 Qxe4 Rfe8 Qa4 Rac8 h3 Bh5 O-O Ne7 Rde1 Rc2 Nd4,D32,Queen's Gambit Declined: Tarrasch Defense: 4.cxd5 exd5,8.0,157.40716666666665
4157,34BzwAwa,1.0,43.0,mate,white,15+15,laode_syahril,2029.0,beamall,2117.0,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d6 d4 exd4 Nxd4 Bd7 Bg5 Be7 Qd2 Nxd4 Qxd4 Bxb5 Nxb5 O-O Be3 b6 O-O-O Qd7 Qc4 Nxe4 Qxe4 Qxb5 Qxe7 Rac8 Qe4 Rfe8 Qd5 Qe2 Rd2 Qa6 Kb1 Re5 Qc6 Ra5 a3 Re8 Qxe8#,C48,Four Knights Game: Spanish Variation,7.0,137.80833333333334
4158,RyXZUOxL,1.0,117.0,mate,white,10+15,vladimir-kramnik-1,1595.0,fruztasi,1583.0,e4 e5 Nf3 Nc6 Bb5 Qf6 Nc3 a6 Ba4 b5 Bb3 Nge7 Nd5 Qd6 d3 Na5 Bd2 Nxb3 axb3 Nxd5 exd5 Qxd5 O-O Bb7 Rfe1 d6 d4 f6 Bf4 Be7 dxe5 Qxd1 Raxd1 dxe5 Bg3 Bxf3 gxf3 O-O f4 exf4 Rxe7 fxg3 hxg3 Rf7 Rxf7 Kxf7 Rd7+ Kg6 Rxc7 h5 Rc5 f5 f3 Kh6 Rxf5 g6 Rc5 Rd8 Kg2 Rd2+ Kh3 Rf2 f4 Rd2 Rc3 Rd1 Rc6 Rb1 Rxa6 Rxb2 Rc6 b4 g4 hxg4+ Kxg4 Rb1 Rc4 Rg1+ Kf3 Rf1+ Kg2 Rc1 Kf3 Kh5 Rc5+ Kh4 Rc4 Kh3 Ke4 Kg3 Kd5 Kf3 Kc5 Rxc2 Rxc2 Kxf4 Kxb4 g5 Kc4 g4 b4 Ke5 b5 Kd6 Rg2 Kc7 Rxg4 Kb6 Rg6+ Kc7 Kc5 Kb7 b6 Kb8 Kc6 Kc8 Rg8#,C60,Ruy Lopez,5.0,149.117
4159,VQLj7TuO,0.0,88.0,resign,black,30+0,igorzz,1710.0,solidchess_hehe,1562.0,e4 c5 Nf3 d6 Bc4 Nf6 Nc3 e6 d4 cxd4 Nxd4 a6 Bg5 Be7 h3 b5 Bb3 b4 Ba4+ Nbd7 Nc6 Qc7 Ne2 Bb7 Nxe7 Kxe7 e5 dxe5 O-O Rhd8 Qe1 h6 Qxb4+ Qd6 Qxd6+ Kxd6 Rad1+ Ke7 Bh4 Rac8 Nc3 Ke8 Bg3 Rc5 Rfe1 Ke7 Bh4 g5 Bg3 a5 a3 Nb6 Bb5 Nc4 b4 Rxd1 Rxd1 axb4 axb4 Rc7 Re1 Kd6 Rd1+ Bd5 f3 Na3 Ne4+ Nxe4 fxe4 Nxb5 exd5 exd5 Rd2 f5 Kf2 f4 Bh2 e4 Re2 Nc3 Re1 Rc4 g3 Ke5 gxf4+ gxf4 Re3 Nd1+,B86,Sicilian Defense: Sozin Attack,11.0,337.50483333333335
4160,28SlIrvt,1.0,55.0,mate,white,7+3,amadofranco2016,1559.0,pageprotector,1539.0,d4 Nf6 e3 d5 Be2 e6 Nf3 c5 c3 Nc6 b3 a6 Ba3 cxd4 Bxf8 Kxf8 Nxd4 Nxd4 cxd4 Ne4 O-O g6 Bf3 Kg7 Bxe4 dxe4 Nc3 f5 f3 exf3 Qxf3 Rf8 Rad1 Qa5 e4 Bd7 exf5 exf5 Qf4 Qxc3 Qe5+ Rf6 Qe7+ Rf7 Qe5+ Kg8 Rc1 Qb2 Rc7 Re8 Qd5 Bc6 Qxf7+ Kh8 Qxh7#,D00,Queen's Pawn Game #3,4.0,37.4805
4161,KAYHgLSs,1.0,146.0,outoftime,black,10+0,radiomaryjak,1974.0,erdugliano71,1929.0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Bc4 Qc7 Bb3 Nf6 Nc3 a6 a4 Na5 Ba2 Bb4 f3 Bxc3+ bxc3 Qxc3+ Bd2 Qxd4 Bxa5 Qe3+ Qe2 Qxe2+ Kxe2 d6 Rhd1 Ke7 Bc7 d5 exd5 Nxd5 Bxd5 exd5 Rxd5 Be6 Rd4 Rac8 Bd6+ Kf6 Rf4+ Kg6 Rc1 Rhd8 Be5 f6 Bd4 Bc4+ Kf2 b5 a5 Re8 c3 Re2+ Kg3 h5 h4 Ra2 Bb6 Re8 Re4 Rxe4 fxe4 Re2 Kf3 Kf7 Rd1 g5 Rd7+ Ke6 Rc7 Rc2 Bd4 g4+ Kg3 Bd3 Rc6+ Kd7 Rxa6 Bxe4 Bf2 f5 Rb6 Rxc3+ Kf4 Rc2 Be1 Rxg2 Rxb5 g3 Bxg3 Ra2 Kg5 Kc6 Re5 Rg2 Kf4 Kb7 Be1 Rg4+ Ke3 Ka6 Re6+ Ka7 Rh6 Rg1 Bf2 Ra1 Kf4+ Ka8 a6 Kb8 Bd4 Rf1+ Kg5 f4 Be5+ Ka7 Bxf4 Bf3 Be3+ Kb8 Rf6 Kc7 a7 Ra1 Rxf3 Ra5+ Kg6 Kb7 Rf7+ Ka8 Rc7 Ra6+ Kxh5 Rh6+ Kg5 Rh5+ Kf6 Rf5+ Kg7 Rg5+,B44,Sicilian Defense: Paulsen Variation,8.0,188.32983333333334
4163,GF6Akobh,1.0,57.0,mate,white,9+10,kam49,1860.0,unrim,1991.0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d4 Bg4 O-O exd4 Qxd4 Bxf3 Qxd8+ Rxd8 gxf3 Nf6 Bg5 Be7 Nc3 Rd2 Bxd2 O-O Bg5 h6 Bf4 Bd6 e5 Nh5 exd6 Nxf4 d7 b5 Rad1 Ne6 f4 Rd8 Rfe1 Kf8 Ne4 Nxf4 Nc5 Nd5 b3 b4 Nxa6 Rxd7 Nxb4 Rd6 Nxd5 cxd5 c4 Rg6+ Kh1 dxc4 Rd8#,C68,Ruy Lopez: Exchange Variation,7.0,161.684
4164,GK3m5eMT,0.0,45.0,resign,white,5+8,saviter,1719.0,acuario22,1765.0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Be7 Nc3 c6 Bc4 Nf6 O-O O-O Bg5 c5 Nf5 Bxf5 exf5 Nc6 Re1 Nd4 Qd3 h6 Bh4 Re8 Nb5 Nxb5 Bxb5 Rf8 Qe3 Qb6 Qxe7 Qxb5 Bxf6 Rae8 Qxd6 Rxe1+ Rxe1 gxf6 Qxf6 c4 Re3 Kh7 Rg3,C41,Philidor Defense: Exchange Variation #2,7.0,73.22916666666667
4165,TdvWu2Vv,1.0,6.0,mate,black,10+8,pooperic,1139.0,denisoc,1283.0,g4 e5 f3 c6 f4 Qh4#,A00,Grob Opening,1.0,5.462
4166,2J0zuNpC,1.0,51.0,,white,30+30,dahdah,1871.0,wolfram_ep,2101.0,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 h6 Ne5 Bh7 Bc4 e6 Qe2 Qe7 c3 Nd7 f4 Ngf6 O-O Nxe5 fxe5 Nd5 Bd3 Bxd3 Qxd3 Qd7 Ne4 b6 b4 a5 Bd2 axb4 cxb4 Nxb4 Bxb4 Bxb4 Qc4 Ba3 Rf3 O-O Raf1 b5 Nf6+ gxf6 Rg3+ Kh8 Rxf6,B18,Caro-Kann Defense: Classical Variation,8.0,528.4605
